"","forecast_date","target","target_end_date","location","type","quantile","value"
"1%...5268","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.01,0
"2.5%...5269","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.025,0
"5%...5270","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.05,0
"10%...5271","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.1,0
"15%...5272","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.15,1
"20%...5273","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.2,1
"25%...5274","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.25,2
"30%...5275","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.3,2
"35%...5276","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.35,3
"40%...5277","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.4,5.6
"45%...5278","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.45,7.55
"50%...5279","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.5,8.5
"55%...5280","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.55,12
"60%...5281","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.6,14
"65%...5282","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.65,16.35
"70%...5283","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.7,17.3
"75%...5284","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.75,20
"80%...5285","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.8,24.2
"85%...5286","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.85,29.15
"90%...5287","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.9,33.4
"95%...5288","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.95,50
"97.5%...5289","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.975,65.125
"99%...5290","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OH","quantile",0.99,82.1
"1%...5291","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.01,0
"2.5%...5292","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.025,0
"5%...5293","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.05,0
"10%...5294","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.1,0
"15%...5295","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.15,0.85
"20%...5296","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.2,1
"25%...5297","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.25,1
"30%...5298","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.3,2
"35%...5299","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.35,2
"40%...5300","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.4,3
"45%...5301","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.45,3
"50%...5302","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.5,4
"55%...5303","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.55,4
"60%...5304","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.6,5
"65%...5305","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.65,6.35
"70%...5306","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.7,9
"75%...5307","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.75,10.25
"80%...5308","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.8,13
"85%...5309","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.85,16.15
"90%...5310","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.9,22
"95%...5311","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.95,24.05
"97.5%...5312","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.975,26.05
"99%...5313","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OK","quantile",0.99,27.07
"1%...5314","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.01,0
"2.5%...5315","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.025,0
"5%...5316","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.05,0
"10%...5317","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.1,0
"15%...5318","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.15,0
"20%...5319","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.2,0
"25%...5320","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.25,0
"30%...5321","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.3,0
"35%...5322","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.35,0
"40%...5323","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.4,0
"45%...5324","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.45,0
"50%...5325","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.5,0
"55%...5326","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.55,0
"60%...5327","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.6,0
"65%...5328","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.65,0
"70%...5329","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.7,1
"75%...5330","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.75,1
"80%...5331","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.8,1
"85%...5332","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.85,1
"90%...5333","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.9,1
"95%...5334","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.95,2
"97.5%...5335","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.975,2
"99%...5336","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"OR","quantile",0.99,3
"1%...5337","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.01,7.958
"2.5%...5338","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.025,14.351
"5%...5339","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.05,25.713
"10%...5340","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.1,32.729
"15%...5341","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.15,37.949
"20%...5342","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.2,40.63
"25%...5343","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.25,42.336
"30%...5344","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.3,44.093
"35%...5345","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.35,45.12
"40%...5346","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.4,48.811
"45%...5347","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.45,51.448
"50%...5348","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.5,53.341
"55%...5349","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.55,59.803
"60%...5350","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.6,61.999
"65%...5351","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.65,63.826
"70%...5352","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.7,65.789
"75%...5353","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.75,67.251
"80%...5354","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.8,69.741
"85%...5355","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.85,71.825
"90%...5356","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.9,74.065
"95%...5357","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.95,82.501
"97.5%...5358","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.975,91.058
"99%...5359","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"PA","quantile",0.99,97.462
"1%...5360","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.01,0.06
"2.5%...5361","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.025,0.272
"5%...5362","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.05,0.649
"10%...5363","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.1,0.882
"15%...5364","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.15,1.055
"20%...5365","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.2,1.144
"25%...5366","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.25,1.201
"30%...5367","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.3,1.259
"35%...5368","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.35,1.294
"40%...5369","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.4,1.416
"45%...5370","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.45,1.504
"50%...5371","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.5,1.567
"55%...5372","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.55,1.781
"60%...5373","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.6,1.854
"65%...5374","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.65,1.915
"70%...5375","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.7,1.98
"75%...5376","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.75,2.028
"80%...5377","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.8,2.111
"85%...5378","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.85,2.18
"90%...5379","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.9,2.255
"95%...5380","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.95,2.535
"97.5%...5381","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.975,2.819
"99%...5382","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"RI","quantile",0.99,3.031
"1%...5383","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.01,0
"2.5%...5384","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.025,0
"5%...5385","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.05,0
"10%...5386","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.1,0
"15%...5387","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.15,0
"20%...5388","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.2,0
"25%...5389","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.25,0
"30%...5390","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.3,0
"35%...5391","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.35,0
"40%...5392","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.4,0
"45%...5393","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.45,0
"50%...5394","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.5,0
"55%...5395","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.55,0.379
"60%...5396","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.6,0.546
"65%...5397","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.65,0.686
"70%...5398","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.7,0.836
"75%...5399","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.75,0.948
"80%...5400","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.8,1.138
"85%...5401","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.85,1.298
"90%...5402","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.9,1.469
"95%...5403","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.95,2.114
"97.5%...5404","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.975,2.768
"99%...5405","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SC","quantile",0.99,3.257
"1%...5406","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.01,0
"2.5%...5407","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.025,0
"5%...5408","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.05,0
"10%...5409","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.1,0
"15%...5410","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.15,0
"20%...5411","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.2,0
"25%...5412","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.25,1
"30%...5413","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.3,1
"35%...5414","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.35,2
"40%...5415","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.4,3
"45%...5416","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.45,3
"50%...5417","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.5,4
"55%...5418","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.55,4
"60%...5419","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.6,6
"65%...5420","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.65,7
"70%...5421","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.7,8
"75%...5422","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.75,9
"80%...5423","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.8,10
"85%...5424","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.85,12
"90%...5425","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.9,15.3
"95%...5426","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.95,19.1
"97.5%...5427","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.975,25.1
"99%...5428","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"SD","quantile",0.99,28.16
"1%...5429","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.01,0
"2.5%...5430","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.025,0
"5%...5431","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.05,0
"10%...5432","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.1,0
"15%...5433","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.15,0
"20%...5434","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.2,0
"25%...5435","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.25,0
"30%...5436","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.3,0
"35%...5437","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.35,0
"40%...5438","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.4,0
"45%...5439","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.45,0
"50%...5440","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.5,0
"55%...5441","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.55,0
"60%...5442","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.6,0
"65%...5443","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.65,0
"70%...5444","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.7,0
"75%...5445","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.75,0
"80%...5446","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.8,0
"85%...5447","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.85,0
"90%...5448","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.9,0
"95%...5449","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.95,0
"97.5%...5450","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.975,0
"99%...5451","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TN","quantile",0.99,0
"1%...5452","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.01,28.562
"2.5%...5453","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.025,36.5
"5%...5454","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.05,50.609
"10%...5455","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.1,59.321
"15%...5456","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.15,65.802
"20%...5457","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.2,69.132
"25%...5458","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.25,71.25
"30%...5459","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.3,73.433
"35%...5460","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.35,74.707
"40%...5461","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.4,79.291
"45%...5462","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.45,82.565
"50%...5463","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.5,84.916
"55%...5464","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.55,92.939
"60%...5465","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.6,95.667
"65%...5466","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.65,97.936
"70%...5467","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.7,100.373
"75%...5468","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.75,102.188
"80%...5469","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.8,105.28
"85%...5470","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.85,107.868
"90%...5471","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.9,110.649
"95%...5472","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.95,121.125
"97.5%...5473","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.975,131.751
"99%...5474","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"TX","quantile",0.99,139.703
"1%...5475","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.01,0
"2.5%...5476","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.025,0
"5%...5477","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.05,0
"10%...5478","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.1,0
"15%...5479","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.15,0
"20%...5480","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.2,0
"25%...5481","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.25,0
"30%...5482","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.3,0
"35%...5483","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.35,0
"40%...5484","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.4,0
"45%...5485","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.45,0
"50%...5486","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.5,0
"55%...5487","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.55,0
"60%...5488","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.6,0
"65%...5489","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.65,0
"70%...5490","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.7,0.113
"75%...5491","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.75,0.547
"80%...5492","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.8,1.286
"85%...5493","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.85,1.905
"90%...5494","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.9,2.57
"95%...5495","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.95,5.075
"97.5%...5496","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.975,7.615
"99%...5497","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"UT","quantile",0.99,9.516
"1%...5498","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.01,0
"2.5%...5499","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.025,0
"5%...5500","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.05,0
"10%...5501","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.1,0
"15%...5502","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.15,0
"20%...5503","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.2,0
"25%...5504","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.25,0
"30%...5505","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.3,0
"35%...5506","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.35,0.65
"40%...5507","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.4,1
"45%...5508","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.45,1.55
"50%...5509","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.5,2
"55%...5510","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.55,2
"60%...5511","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.6,2.4
"65%...5512","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.65,3
"70%...5513","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.7,4
"75%...5514","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.75,5
"80%...5515","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.8,5
"85%...5516","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.85,7
"90%...5517","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.9,10
"95%...5518","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.95,12.05
"97.5%...5519","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.975,13.525
"99%...5520","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VA","quantile",0.99,15.09
"1%...5521","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.01,0
"2.5%...5522","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.025,0
"5%...5523","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.05,0
"10%...5524","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.1,0
"15%...5525","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.15,0
