location,target,forecast_date,value,type,target_end_date,quantile
Montana,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.15
Montana,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.2
Montana,August WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-08-31,0.25
Montana,August WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-08-31,0.3
Montana,August WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-08-31,0.35
Montana,August WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-08-31,0.4
Montana,August WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-08-31,0.45
Montana,August WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-08-31,0.5
Montana,August WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-08-31,0.55
Montana,August WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-08-31,0.6
Montana,August WNV neuroinvasive disease cases,2023-04-30,10,quantile,2023-08-31,0.65
Montana,August WNV neuroinvasive disease cases,2023-04-30,12,quantile,2023-08-31,0.7
Montana,August WNV neuroinvasive disease cases,2023-04-30,13,quantile,2023-08-31,0.75
Montana,August WNV neuroinvasive disease cases,2023-04-30,15,quantile,2023-08-31,0.8
Montana,August WNV neuroinvasive disease cases,2023-04-30,17,quantile,2023-08-31,0.85
Montana,August WNV neuroinvasive disease cases,2023-04-30,20,quantile,2023-08-31,0.9
Montana,August WNV neuroinvasive disease cases,2023-04-30,24,quantile,2023-08-31,0.95
Montana,August WNV neuroinvasive disease cases,2023-04-30,28,quantile,2023-08-31,0.975
Montana,August WNV neuroinvasive disease cases,2023-04-30,32,quantile,2023-08-31,0.99
Montana,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.01
Montana,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.025
Montana,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.05
Montana,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.1
Montana,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.15
Montana,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.2
Montana,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.25
Montana,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.3
Montana,September WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-09-30,0.35
Montana,September WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-09-30,0.4
Montana,September WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-09-30,0.45
Montana,September WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-09-30,0.5
Montana,September WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-09-30,0.55
Montana,September WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-09-30,0.6
Montana,September WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-09-30,0.65
Montana,September WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-09-30,0.7
Montana,September WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-09-30,0.75
Montana,September WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-09-30,0.8
Montana,September WNV neuroinvasive disease cases,2023-04-30,10,quantile,2023-09-30,0.85
Montana,September WNV neuroinvasive disease cases,2023-04-30,12,quantile,2023-09-30,0.9
Montana,September WNV neuroinvasive disease cases,2023-04-30,14,quantile,2023-09-30,0.95
Montana,September WNV neuroinvasive disease cases,2023-04-30,16,quantile,2023-09-30,0.975
Montana,September WNV neuroinvasive disease cases,2023-04-30,19,quantile,2023-09-30,0.99
Montana,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.01
Montana,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.025
Montana,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.05
Montana,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.1
Montana,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.15
Montana,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.2
Montana,October WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-10-31,0.25
Montana,October WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-10-31,0.3
Montana,October WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-10-31,0.35
Montana,October WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-10-31,0.4
Montana,October WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-10-31,0.45
Montana,October WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-10-31,0.5
Montana,October WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-10-31,0.55
Montana,October WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-10-31,0.6
Montana,October WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-10-31,0.65
Montana,October WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-10-31,0.7
Montana,October WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-10-31,0.75
Montana,October WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-10-31,0.8
Montana,October WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-10-31,0.85
Montana,October WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-10-31,0.9
Montana,October WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-10-31,0.95
Montana,October WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-10-31,0.975
Montana,October WNV neuroinvasive disease cases,2023-04-30,11,quantile,2023-10-31,0.99
Montana,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.01
Montana,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.025
Montana,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.05
Montana,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.1
Montana,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.15
Montana,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.2
Montana,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.25
Montana,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.3
Montana,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.35
Montana,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.4
Montana,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.45
Montana,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.5
Montana,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.55
Montana,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.6
Montana,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.65
Montana,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.7
Montana,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.75
Montana,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.8
Montana,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.85
Montana,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.9
Montana,November WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-11-30,0.95
Montana,November WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-11-30,0.975
Montana,November WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-11-30,0.99
Montana,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.01
Montana,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.025
Montana,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.05
Montana,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.1
Montana,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.15
Montana,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.2
Montana,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.25
Montana,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.3
Montana,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.35
Montana,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.4
Montana,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.45
Montana,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.5
Montana,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.55
Montana,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.6
Montana,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.65
Montana,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.7
Montana,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.75
Montana,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.8
Montana,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.85
Montana,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.9
Montana,December WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-12-31,0.95
Montana,December WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-12-31,0.975
Montana,December WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-12-31,0.99
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.01
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.025
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.05
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.1
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.15
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.2
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.25
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.3
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.35
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.4
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.45
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.5
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.55
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.6
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.65
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.7
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-05-31,0.75
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-05-31,0.8
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-05-31,0.85
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-05-31,0.9
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-05-31,0.95
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-05-31,0.975
Nebraska,May WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-05-31,0.99
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.01
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.025
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.05
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.1
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.15
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.2
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.25
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.3
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.35
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.4
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.45
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.5
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.55
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.6
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-06-30,0.65
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-06-30,0.7
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-06-30,0.75
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-06-30,0.8
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-06-30,0.85
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-06-30,0.9
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-06-30,0.95
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-06-30,0.975
Nebraska,June WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-06-30,0.99
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.01
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.025
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.05
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.1
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.15
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.2
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.25
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.3
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-07-31,0.35
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-07-31,0.4
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-07-31,0.45
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-07-31,0.5
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-07-31,0.55
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-07-31,0.6
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-07-31,0.65
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-07-31,0.7
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-07-31,0.75
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,10,quantile,2023-07-31,0.8
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,12,quantile,2023-07-31,0.85
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,14,quantile,2023-07-31,0.9
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,17,quantile,2023-07-31,0.95
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,20,quantile,2023-07-31,0.975
Nebraska,July WNV neuroinvasive disease cases,2023-04-30,23,quantile,2023-07-31,0.99
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.01
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.025
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.05
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.1
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-08-31,0.15
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-08-31,0.2
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-08-31,0.25
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-08-31,0.3
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,10,quantile,2023-08-31,0.35
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,12,quantile,2023-08-31,0.4
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,14,quantile,2023-08-31,0.45
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,16,quantile,2023-08-31,0.5
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,18,quantile,2023-08-31,0.55
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,20,quantile,2023-08-31,0.6
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,22,quantile,2023-08-31,0.65
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,25,quantile,2023-08-31,0.7
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,28,quantile,2023-08-31,0.75
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,31,quantile,2023-08-31,0.8
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,34,quantile,2023-08-31,0.85
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,39,quantile,2023-08-31,0.9
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,46,quantile,2023-08-31,0.95
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,52,quantile,2023-08-31,0.975
Nebraska,August WNV neuroinvasive disease cases,2023-04-30,59,quantile,2023-08-31,0.99
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.01
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.025
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.05
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-09-30,0.1
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-09-30,0.15
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-09-30,0.2
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,12,quantile,2023-09-30,0.25
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,14,quantile,2023-09-30,0.3
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,17,quantile,2023-09-30,0.35
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,19,quantile,2023-09-30,0.4
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,21,quantile,2023-09-30,0.45
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,24,quantile,2023-09-30,0.5
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,26,quantile,2023-09-30,0.55
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,29,quantile,2023-09-30,0.6
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,31,quantile,2023-09-30,0.65
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,34,quantile,2023-09-30,0.7
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,37,quantile,2023-09-30,0.75
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,40,quantile,2023-09-30,0.8
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,44,quantile,2023-09-30,0.85
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,49,quantile,2023-09-30,0.9
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,56,quantile,2023-09-30,0.95
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,63,quantile,2023-09-30,0.975
Nebraska,September WNV neuroinvasive disease cases,2023-04-30,71,quantile,2023-09-30,0.99
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.01
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.025
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.05
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.1
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.15
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-10-31,0.2
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-10-31,0.25
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-10-31,0.3
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-10-31,0.35
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-10-31,0.4
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-10-31,0.45
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-10-31,0.5
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-10-31,0.55
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-10-31,0.6
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-10-31,0.65
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,10,quantile,2023-10-31,0.7
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,11,quantile,2023-10-31,0.75
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,12,quantile,2023-10-31,0.8
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,14,quantile,2023-10-31,0.85
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,15,quantile,2023-10-31,0.9
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,18,quantile,2023-10-31,0.95
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,20,quantile,2023-10-31,0.975
Nebraska,October WNV neuroinvasive disease cases,2023-04-30,23,quantile,2023-10-31,0.99
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.01
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.025
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.05
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.1
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.15
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.2
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.25
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.3
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.35
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.4
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.45
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.5
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.55
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.6
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.65
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.7
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.75
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-11-30,0.8
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-11-30,0.85
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-11-30,0.9
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-11-30,0.95
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-11-30,0.975
Nebraska,November WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-11-30,0.99
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.01
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.025
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.05
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.1
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.15
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.2
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.25
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.3
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.35
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-12-31,0.4
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-12-31,0.45
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-12-31,0.5
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-12-31,0.55
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-12-31,0.6
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-12-31,0.65
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-12-31,0.7
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-12-31,0.75
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-12-31,0.8
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-12-31,0.85
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-12-31,0.9
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-12-31,0.95
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-12-31,0.975
Nebraska,December WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-12-31,0.99
Nevada,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.01
Nevada,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.025
Nevada,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.05
Nevada,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.1
Nevada,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.15
Nevada,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.2
Nevada,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.25
Nevada,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.3
Nevada,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.35
Nevada,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.4
Nevada,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.45
Nevada,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.5
Nevada,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.55
