location,forecast_date,target_end_date,type,target,quantile,value
Massachusetts,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,35
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,1
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,1
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,1
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,1
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,2
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,3
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,4
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,6
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,13
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,24
Maryland,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,46
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,0
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,0
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,0
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,0
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,0
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,0
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,0
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,0
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,0
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,1
Maine,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,1
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,1
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,1
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,1
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,2
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,2
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,3
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,3
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,5
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,7
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,10
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,16
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,33
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,58
Michigan,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,112
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,1
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,1
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,1
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,2
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,2
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,3
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,4
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,6
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,9
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,19
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,35
Minnesota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,70
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,1
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,1
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,1
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,1
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,2
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,2
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,3
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,5
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,7
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,11
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,20
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,40
Missouri,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,79
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,1
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,1
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,1
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,1
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,2
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,2
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,3
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,4
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,6
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,8
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,11
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,18
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,34
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,61
Mississippi,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,124
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,0
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,0
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,1
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,1
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,1
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,2
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,3
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,4
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,9
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,16
Montana,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,32
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,0
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,0
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,0
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,1
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,1
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,1
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,2
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,3
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,5
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,9
North Carolina,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,19
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,1
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,1
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,1
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,1
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,2
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,3
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,4
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,5
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,8
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,17
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,34
North Dakota,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,71
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,1
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,1
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,1
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,1
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,2
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,3
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,3
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,4
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,5
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,7
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,10
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,15
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,23
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,48
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,92
Nebraska,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,181
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,0
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,0
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,0
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,0
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,0
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,0
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,0
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,0
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,1
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,1
New Hampshire,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,2
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,1
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,1
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,1
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,2
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,2
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,3
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,4
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,6
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,13
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,24
New Jersey,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,46
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,1
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,1
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,1
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,1
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,2
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,2
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,3
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,5
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,7
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,10
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,20
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,38
New Mexico,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,73
Nevada,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Nevada,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Nevada,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Nevada,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Nevada,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Nevada,2023-06-30,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
