location,forecast_date,target_end_date,type,target,quantile,value
California,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,46
California,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,63
California,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,93
California,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,153
California,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,328
California,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,623
California,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,1308
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,1
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,1
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,2
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,2
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,3
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,3
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,5
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,6
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,8
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,10
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,14
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,21
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,34
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,68
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,123
Colorado,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,248
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,0
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,0
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,1
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,1
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,1
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,2
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,2
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,4
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,7
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,13
Connecticut,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,27
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,0
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,0
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,0
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,0
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,0
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,1
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,1
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,2
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,3
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,5
District of Columbia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,10
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,0
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,0
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,0
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,0
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,0
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,0
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,0
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,1
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,1
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,3
Delaware,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,5
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,1
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,1
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,1
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,2
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,2
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,3
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,4
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,6
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,10
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,20
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,38
Florida,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,77
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,1
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,1
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,1
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,2
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,2
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,3
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,4
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,7
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,14
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,26
Georgia,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,50
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,1
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,1
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,1
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,1
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,2
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,2
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,3
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,5
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,7
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,14
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,25
Iowa,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,49
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,1
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,1
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,1
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,2
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,2
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,3
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,4
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,7
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,13
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,24
Idaho,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,48
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,1
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,1
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,1
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,1
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,2
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,3
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,3
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,4
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,6
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,7
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,10
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,15
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,23
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,47
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,88
Illinois,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,176
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,1
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,1
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,1
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,1
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,2
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,2
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,3
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,5
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,7
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,14
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,25
Indiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,49
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,1
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,1
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,1
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,2
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,2
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,3
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,3
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,5
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,7
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,11
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,21
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,38
Kansas,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,75
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,0
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,0
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,0
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,1
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,1
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,1
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,2
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,3
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,5
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,9
Kentucky,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,17
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,1
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,1
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,1
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,2
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,2
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,3
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,4
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,5
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,7
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,9
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,14
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,22
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,44
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,80
Louisiana,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,168
Massachusetts,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Massachusetts,2023-07-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
